"","ArrDelay","Month","DayOfWeek","CRSDepTime","CRSArrTime","AirTime","Distance","TaxiIn","TaxiOut","DepDelay","Diverted","Carrier","Weather","NAS","Security","LateAircraft"
"418",0,3,2,1024,1319,99,683,8,13,-5,0,0,0,0,0,0
"419",10,4,5,819,1016,106,631,5,28,-12,0,0,0,0,0,0
"420",20,4,5,1224,1526,119,781,7,18,-2,0,0,0,1,0,0
"421",-2,8,2,730,838,113,674,8,12,-7,0,0,0,0,0,0
"422",2,10,1,815,1050,140,1045,11,12,-6,0,0,0,0,0,0
"423",2,1,4,2230,2348,55,329,4,25,-4,0,0,0,0,0,0
"424",9,4,3,1218,1707,137,1155,6,17,18,0,0,0,0,0,0
"425",8,1,2,730,946,103,644,8,32,1,0,0,0,0,0,0
"426",3,3,4,1000,1100,40,239,4,12,7,0,0,0,0,0,0
"427",5,11,7,1240,1400,72,331,10,9,-6,0,0,0,0,0,0
"428",2,1,3,1944,2050,47,226,9,17,-5,0,0,0,0,0,0
"429",0,2,7,1150,1227,26,102,4,7,0,0,0,0,0,0,0
"430",1,12,6,900,1012,49,326,3,21,0,0,0,0,0,0,0
"431",27,9,7,1615,1735,67,403,5,11,24,0,0,0,1,0,1
"433",-20,7,5,1935,2220,194,1389,4,15,-8,0,0,0,0,0,0
"434",-16,9,6,1625,1905,75,546,6,10,-7,0,0,0,0,0,0
"435",-18,9,6,730,857,57,399,9,10,-7,0,0,0,0,0,0
"436",-9,1,7,1535,1725,86,552,6,9,0,0,0,0,0,0,0
"437",-2,4,3,1950,2240,81,589,12,17,-2,0,0,0,0,0,0
"438",-3,1,1,915,1038,62,406,6,12,0,0,0,0,0,0,0
"439",12,2,3,1048,1304,54,286,6,34,-6,0,0,0,0,0,0
"440",-1,1,3,1600,1916,177,1197,5,21,-8,0,0,0,0,0,0
"441",-10,5,1,2120,2333,78,529,5,36,4,0,0,0,0,0,0
"442",-6,8,3,1958,2206,110,808,5,11,-4,0,0,0,0,0,0
"443",66,5,4,936,1026,89,589,6,19,62,0,1,0,1,0,0
"444",24,2,7,1721,1957,134,866,7,23,16,0,0,0,1,0,1
"445",-13,9,7,1745,1950,277,2027,8,9,-2,0,0,0,0,0,0
"446",6,4,3,1245,1455,113,787,5,19,-1,0,0,0,0,0,0
"447",-7,10,1,1045,1205,120,781,6,7,0,0,0,0,0,0,0
"448",-12,10,7,749,901,47,299,7,10,-4,0,0,0,0,0,0
"449",-6,11,6,805,1315,159,1235,11,17,-3,0,0,0,0,0,0
"450",-4,6,4,605,810,100,657,12,10,-1,0,0,0,0,0,0
"451",1,6,1,1735,2021,304,2133,10,25,8,0,0,0,0,0,0
"452",-8,4,3,1835,1928,35,90,3,13,-6,0,0,0,0,0,0
"453",48,3,5,1244,1451,130,693,12,20,13,0,0,0,1,0,0
"454",9,5,6,1720,2050,117,927,23,22,-3,0,0,0,0,0,0
"455",31,6,5,1300,2115,281,2381,4,12,49,0,0,0,1,0,0
"457",-6,6,3,1445,1730,84,590,4,6,5,0,0,0,0,0,0
"458",-11,8,3,1310,1920,209,1723,18,16,-4,0,0,0,0,0,0
"459",-16,10,3,740,1000,104,852,8,12,0,0,0,0,0,0,0
"460",8,11,7,1324,1628,160,1145,12,23,-3,0,0,0,0,0,0
"461",-16,8,4,1145,1939,258,2182,8,19,-7,0,0,0,0,0,0
"462",-3,1,7,1355,1525,68,479,3,6,10,0,0,0,0,0,0
"463",-21,11,6,1423,1707,74,531,2,16,-9,0,0,0,0,0,0
"464",-9,8,1,1230,1345,44,236,6,16,0,0,0,0,0,0,0
"465",9,4,6,1000,1317,157,1011,6,31,12,0,0,0,0,0,0
"466",-7,4,2,1810,2050,80,616,8,10,-5,0,0,0,0,0,0
"467",3,7,1,1515,1640,69,446,2,9,8,0,0,0,0,0,0
"468",6,10,4,2055,2205,59,338,6,10,1,0,0,0,0,0,0
"469",5,7,7,630,1505,305,2475,7,31,-3,0,0,0,0,0,0
"470",-16,1,7,1515,1659,79,522,6,10,-7,0,0,0,0,0,0
"471",13,5,6,1450,1635,268,1946,6,17,7,0,0,0,0,0,0
"472",11,6,1,1545,2045,171,1400,12,30,38,0,0,0,0,0,0
"473",-4,8,6,1150,1745,205,1635,9,20,-3,0,0,0,0,0,0
"474",-10,5,3,1650,1736,26,110,4,11,-5,0,0,0,0,0,0
"475",-7,8,6,1330,1535,106,671,4,11,-3,0,0,0,0,0,0
"476",76,2,3,1815,2102,76,577,4,19,84,0,1,0,0,0,0
"477",-8,9,2,1210,1423,105,814,15,8,-3,0,0,0,0,0,0
"478",-16,11,5,900,1024,59,395,3,15,-9,0,0,0,0,0,0
"479",-1,7,1,1215,1327,46,306,2,18,5,0,0,0,0,0,0
"480",6,3,4,1335,1500,136,813,5,13,-3,0,0,0,0,0,0
"481",-9,2,7,1040,1130,79,473,10,8,4,0,0,0,0,0,0
"482",-17,8,4,615,830,106,834,4,10,-2,0,0,0,0,0,0
"483",-2,10,1,1955,2011,62,329,8,8,-4,0,0,0,0,0,0
"484",-24,3,6,1610,1904,82,647,4,12,-8,0,0,0,0,0,0
"485",-1,10,3,1205,1210,50,284,5,11,-2,0,0,0,0,0,0
"486",9,9,4,949,1207,114,852,4,29,0,0,0,0,0,0,0
"487",-1,11,4,649,1025,118,846,11,36,-10,0,0,0,0,0,0
"488",-10,3,2,1615,1635,59,368,3,7,1,0,0,0,0,0,0
"489",-1,6,6,1155,1415,63,412,8,13,-5,0,0,0,0,0,0
"490",138,1,4,920,1015,36,237,3,33,121,0,0,0,1,0,1
"491",-17,4,3,915,1106,85,581,6,8,-5,0,0,0,0,0,0
"492",-2,4,2,1655,1832,68,430,5,25,-3,0,0,0,0,0,0
"493",8,9,4,1315,1420,52,215,3,23,-5,0,0,0,0,0,0
"494",-14,12,5,1740,2010,172,1182,10,19,-5,0,0,0,0,0,0
"496",8,9,7,805,1305,147,1235,21,26,-6,0,0,0,0,0,0
"497",-16,11,6,955,1245,137,1076,4,14,-1,0,0,0,0,0,0
"498",2,3,4,1621,1755,77,301,7,16,-4,0,0,0,0,0,0
"499",-10,2,4,1015,1245,121,802,11,10,-2,0,0,0,0,0,0
"500",-10,5,6,1655,1917,108,802,18,10,-4,0,0,0,0,0,0
"501",-10,2,4,1710,2112,154,1190,7,14,-3,0,0,0,0,0,0
"502",-12,4,2,1155,1320,53,334,4,16,0,0,0,0,0,0,0
"503",46,11,4,1006,1244,77,552,4,19,44,0,0,0,1,0,1
"504",-5,9,4,1540,1715,133,888,7,12,-2,0,0,0,0,0,0
"505",-14,6,4,2115,559,305,2724,6,17,2,0,0,0,0,0,0
"506",91,3,1,1955,2100,49,283,2,5,100,0,0,0,0,0,1
"507",-6,7,6,1235,1434,90,536,11,17,-5,0,0,0,0,0,0
"508",1,8,7,955,1207,102,665,5,26,0,0,0,0,0,0,0
"509",-11,8,5,1359,1459,89,606,7,20,-7,0,0,0,0,0,0
"510",-2,5,4,1025,1225,33,177,9,17,-1,0,0,0,0,0,0
"511",-13,6,1,1635,1747,98,683,5,17,-1,0,0,0,0,0,0
"512",-1,6,7,2120,2240,62,260,2,16,-1,0,0,0,0,0,0
"513",26,7,5,1400,1725,117,848,5,7,42,0,1,0,0,0,1
"514",89,6,6,1800,2145,116,1024,6,7,125,0,1,0,0,0,1
"515",0,4,5,1905,2015,42,258,9,16,3,0,0,0,0,0,0
"516",-18,1,3,2110,2208,31,201,5,9,-5,0,0,0,0,0,0
"517",-5,2,3,600,701,42,191,7,8,-1,0,0,0,0,0,0
"518",12,4,1,800,1137,139,1005,8,22,0,0,0,0,0,0,0
"519",23,3,2,1122,1725,202,1745,5,18,41,0,0,0,1,0,0
"520",2,9,7,1145,1525,110,740,2,53,-3,0,0,0,0,0,0
"522",12,3,4,1125,1408,141,920,9,30,-5,0,0,0,0,0,0
"523",5,12,2,1045,1325,82,551,6,13,4,0,0,0,0,0,0
"524",11,2,5,2215,2305,29,175,4,8,20,0,0,0,0,0,0
"525",-13,7,4,925,951,57,396,2,14,0,0,0,0,0,0,0
"526",0,1,3,1500,1525,73,410,6,6,0,0,0,0,0,0,0
"527",-30,1,5,1835,2045,81,530,5,21,-7,0,0,0,0,0,0
"528",-13,5,7,750,955,99,697,4,15,-6,0,0,0,0,0,0
"529",-10,8,4,731,1025,86,630,9,14,-5,0,0,0,0,0,0
"530",-3,11,4,1915,2200,138,919,2,9,13,0,0,0,0,0,0
"531",-17,12,5,730,1040,101,833,3,9,0,0,0,0,0,0,0
"533",19,4,2,1722,1950,129,925,9,18,11,0,1,0,1,0,0
"534",-2,6,1,1650,1815,187,1390,6,7,3,0,0,0,0,0,0
"535",-7,8,1,1115,1215,37,224,5,15,-4,0,0,0,0,0,0
"536",-21,7,7,815,946,54,280,4,19,-7,0,0,0,0,0,0
"537",-23,10,6,1235,1357,53,262,12,4,-10,0,0,0,0,0,0
"538",29,7,7,700,1403,217,1825,6,10,39,0,1,0,0,0,0
"540",23,11,4,1140,1240,42,220,4,7,30,0,0,0,0,0,1
"541",-19,8,4,2120,2311,191,1536,11,14,-4,0,0,0,0,0,0
"542",35,6,4,840,1440,225,1751,4,8,38,0,0,1,0,0,0
"543",24,10,5,1115,1323,97,544,6,56,-7,0,0,0,1,0,0
"544",10,7,4,2015,2238,62,463,4,13,14,0,0,0,0,0,0
"545",0,5,2,1232,1430,92,501,12,21,-7,0,0,0,0,0,0
"546",6,8,2,824,1035,219,1709,6,33,-1,0,0,0,0,0,0
"547",16,1,2,1428,1530,119,646,9,15,-5,0,0,0,1,0,0
"548",-15,10,2,935,1534,209,1827,7,17,-9,0,0,0,0,0,0
"549",-4,4,4,1739,1900,62,262,5,16,-6,0,0,0,0,0,0
"550",-14,2,7,1120,1235,46,209,8,12,-5,0,0,0,0,0,0
"551",-3,4,5,1230,1357,65,399,10,10,-1,0,0,0,0,0,0
"552",-11,9,5,1924,2045,168,1199,5,24,-7,0,0,0,0,0,0
"553",-5,5,7,1420,1612,139,1024,4,17,7,0,0,0,0,0,0
"554",13,7,6,1035,1210,126,972,3,9,30,0,0,0,0,0,0
"555",2,2,4,810,1033,220,1589,14,13,18,0,0,0,0,0,0
"556",10,3,1,1100,1420,191,1185,5,18,-4,0,0,0,0,0,0
"557",-15,10,1,1045,1146,34,201,4,13,-5,0,0,0,0,0,0
"558",8,10,7,1833,1922,36,216,6,9,6,0,0,0,0,0,0
"559",-14,2,5,2028,2159,126,850,3,12,-4,0,0,0,0,0,0
"560",-9,1,5,1510,1720,111,642,9,8,-7,0,0,0,0,0,0
"561",-1,3,1,1225,1302,21,102,5,9,1,0,0,0,0,0,0
"562",21,3,2,1056,1426,116,1024,10,17,28,0,1,0,1,0,1
"563",-3,3,7,1330,1413,24,86,4,15,-3,0,0,0,0,0,0
"564",-6,9,7,1125,1245,67,444,3,8,-4,0,0,0,0,0,0
"565",6,1,2,1055,1150,39,189,3,9,10,0,0,0,0,0,0
"566",-5,7,4,810,940,66,438,6,14,-1,0,0,0,0,0,0
"567",-1,7,5,945,1123,59,363,5,36,-3,0,0,0,0,0,0
"568",59,12,7,1305,1408,95,606,8,35,44,0,0,0,1,0,1
"569",-15,8,7,610,745,70,409,6,11,-7,0,0,0,0,0,0
"570",14,3,6,2142,556,278,2518,17,23,10,0,0,0,0,0,0
"571",-13,1,1,825,1200,121,1005,5,19,-3,0,0,0,0,0,0
"572",1,3,1,1950,2220,70,473,5,13,3,0,0,0,0,0,0
"573",-24,12,1,1929,2040,29,109,7,16,-5,0,0,0,0,0,0
"574",-6,10,5,1030,1239,111,787,9,8,-5,0,0,0,0,0,0
"575",53,10,3,920,1104,74,500,14,39,30,0,1,0,1,0,0
"576",56,5,2,1655,1800,40,227,5,16,60,0,1,0,0,0,1
"578",-3,3,5,1013,1116,40,240,6,13,1,0,0,0,0,0,0
"579",3,9,3,1146,1504,115,888,9,23,-6,0,0,0,0,0,0
"580",12,4,5,1020,1134,46,305,5,29,6,0,0,0,0,0,0
"581",-5,3,2,925,1429,157,1342,4,10,8,0,0,0,0,0,0
"582",9,7,7,1759,2010,234,1709,5,12,9,0,0,0,0,0,0
"583",-17,5,3,950,1300,162,1258,6,8,-3,0,0,0,0,0,0
"584",121,4,1,1600,1820,179,1197,13,98,31,0,0,0,1,0,1
"585",-9,4,2,1250,1421,69,335,2,16,-5,0,0,0,0,0,0
"586",-22,11,2,745,1121,222,1569,3,37,-8,0,0,0,0,0,0
"587",7,1,2,1205,1347,72,507,6,21,10,0,0,0,0,0,0
"588",3,9,1,840,941,86,606,7,28,3,0,0,0,0,0,0
"589",57,5,2,1550,1640,30,155,5,15,57,0,1,0,0,0,0
"590",9,8,5,1130,1520,149,1121,15,15,0,0,0,0,0,0,0
"591",10,7,4,1445,1525,35,107,4,9,2,0,0,0,0,0,0
"592",10,8,3,1014,1200,78,509,3,19,16,0,0,0,0,0,0
"593",6,7,4,705,846,82,533,6,22,-3,0,0,0,0,0,0
"594",170,3,2,1905,2050,84,624,2,17,172,0,0,1,0,0,0
"595",104,10,5,1830,2055,102,817,7,23,117,0,1,0,0,0,0
"596",24,9,2,1255,1548,79,457,9,11,38,0,1,0,0,0,0
"597",35,9,1,940,1721,281,2217,12,21,2,0,0,0,1,0,0
"598",3,2,2,630,755,66,480,2,19,1,0,0,0,0,0,0
"599",29,8,3,1705,1814,47,304,3,9,39,0,1,0,0,0,0
"600",7,1,7,1045,1343,95,744,11,7,12,0,0,0,0,0,0
"601",0,7,2,905,1024,166,1201,14,12,7,0,0,0,0,0,0
"602",-13,7,3,1025,1105,196,1489,5,8,-2,0,0,0,0,0,0
"603",2,10,3,630,1407,261,2116,7,17,-6,0,0,0,0,0,0
"604",-3,8,3,1042,1153,167,1303,3,15,3,0,0,0,0,0,0
"605",-20,10,7,1944,2144,71,453,23,19,-13,0,0,0,0,0,0
"606",-7,11,7,1220,1630,168,1195,10,15,-10,0,0,0,0,0,0
"607",-15,5,4,2035,10,133,1062,3,9,-5,0,0,0,0,0,0
"608",-5,12,2,730,805,23,100,4,8,-5,0,0,0,0,0,0
"609",3,5,5,1530,1935,232,1547,10,13,-7,0,0,0,0,0,0
"610",-6,9,1,1855,2009,48,297,3,20,-3,0,0,0,0,0,0
"611",0,10,7,1455,1625,71,461,3,7,9,0,0,0,0,0,0
"612",19,6,5,710,748,85,411,6,25,1,0,0,0,1,0,0
"613",-3,10,4,2005,2230,63,411,3,20,-4,0,0,0,0,0,0
"614",25,7,3,955,1143,65,382,7,26,35,0,1,0,0,0,0
"615",-11,7,2,1627,1732,38,217,5,26,-15,0,0,0,0,0,0
"616",-22,2,2,1700,1811,158,1069,6,10,-5,0,0,0,0,0,0
"617",2,12,2,1505,1615,46,209,7,6,13,0,0,0,0,0,0
"618",-6,5,1,1858,2334,132,1044,4,19,-5,0,0,0,0,0,0
"619",15,7,3,1515,1648,75,461,6,17,10,0,1,0,1,0,0
"620",34,6,2,1505,1710,174,1119,14,20,11,0,1,0,1,0,1
"621",-19,6,2,935,1259,100,740,5,20,0,0,0,0,0,0,0
"622",-11,6,6,1600,1719,59,353,5,11,-7,0,0,0,0,0,0
"623",31,5,7,1610,1755,102,515,6,11,17,0,0,0,1,0,1
"624",-10,10,5,1510,1759,78,574,5,20,-4,0,0,0,0,0,0
"625",16,4,3,900,1125,127,838,5,21,8,0,1,0,1,0,0
"626",-14,7,6,725,915,88,634,5,11,-8,0,0,0,0,0,0
"627",-8,2,6,1725,1830,45,283,6,9,-3,0,0,0,0,0,0
"628",-20,8,5,720,846,56,269,3,9,-2,0,0,0,0,0,0
"629",12,6,1,1536,2243,223,1747,12,24,0,0,0,0,0,0,0
"630",-13,9,1,825,1046,108,761,10,13,-3,0,0,0,0,0,0
"631",29,4,7,1515,1625,51,309,4,10,34,0,0,0,0,0,1
"632",-3,3,2,1335,1628,150,954,8,14,-2,0,0,0,0,0,0
"633",1,1,7,705,1421,211,1900,4,37,5,0,0,0,0,0,0
"634",-8,2,7,1345,1605,110,758,5,10,7,0,0,0,0,0,0
"635",2,2,4,1715,1947,231,1619,6,32,5,0,0,0,0,0,0
"636",-17,8,5,1528,1701,65,372,4,10,-3,0,0,0,0,0,0
"637",-1,12,4,1434,1610,65,301,5,9,16,0,0,0,0,0,0
"638",-7,6,3,1445,1550,45,296,4,8,1,0,0,0,0,0,0
"639",-15,8,2,1835,1950,54,342,6,9,-9,0,0,0,0,0,0
"640",18,4,7,1348,1515,58,443,6,20,21,0,1,0,0,0,0
"641",42,4,4,925,1233,113,789,41,12,4,0,0,0,1,0,0
"642",-12,5,6,1745,2055,92,732,5,11,10,0,0,0,0,0,0
"643",3,9,2,1709,1748,69,412,5,24,4,0,0,0,0,0,0
"644",0,5,2,640,750,113,726,4,14,-1,0,0,0,0,0,0
"645",-7,10,1,2035,2135,45,258,3,10,-5,0,0,0,0,0,0
"646",-7,6,7,620,710,35,197,4,8,-4,0,0,0,0,0,0
"647",-12,3,1,1500,1700,71,404,15,27,-5,0,0,0,0,0,0
"648",13,10,2,1900,2143,132,954,9,15,20,0,0,0,0,0,0
"649",-4,1,5,745,836,36,216,5,9,-3,0,0,0,0,0,0
"650",20,12,3,2000,2153,73,544,6,34,20,0,0,0,0,0,1
"651",6,5,7,1721,2019,112,629,9,15,-12,0,0,0,0,0,0
"652",-4,4,4,1815,1931,54,366,4,16,-2,0,0,0,0,0,0
"653",27,12,2,930,1045,61,389,3,23,15,0,0,0,1,0,1
"654",26,10,1,1636,1757,58,373,3,13,33,0,1,0,0,0,1
"655",7,6,7,1015,1300,201,1335,4,27,0,0,0,0,0,0,0
"656",168,2,4,910,1054,270,1865,5,14,163,0,1,0,1,0,0
"657",17,11,1,1152,1400,143,1107,3,8,51,0,1,0,0,0,0
"658",-6,6,5,1300,1705,160,1258,5,10,4,0,0,0,0,0,0
"659",34,1,7,2055,2249,149,1009,12,22,25,0,1,0,1,0,0
"660",-3,11,4,600,715,54,258,6,19,-7,0,0,0,0,0,0
"661",-14,7,4,1050,1335,84,590,3,5,-1,0,0,0,0,0,0
"662",4,9,3,1347,1511,64,355,4,23,-3,0,0,0,0,0,0
"663",11,9,1,1815,2034,267,2075,4,64,-5,0,0,0,0,0,0
"664",135,1,5,2305,728,284,2586,10,16,148,0,0,0,0,0,1
"665",-11,12,3,1710,1830,61,304,9,9,-10,0,0,0,0,0,0
"666",-14,6,5,2048,2220,67,406,5,13,-7,0,0,0,0,0,0
"667",44,6,5,2125,20,140,1086,5,17,57,0,0,0,0,0,1
"668",4,3,7,730,1017,139,938,7,22,3,0,0,0,0,0,0
"669",138,1,5,1900,2000,105,599,6,19,128,0,0,0,1,0,1
"670",-14,2,5,2014,2300,189,1167,5,18,0,0,0,0,0,0,0
"671",170,6,4,1020,1125,51,247,3,15,166,0,0,1,1,0,1
"672",126,10,4,1805,2019,94,628,9,56,101,0,0,0,1,0,0
"673",7,12,5,1400,1435,83,484,5,8,6,0,0,0,0,0,0
"674",-23,4,6,1650,1815,46,160,12,13,-9,0,0,0,0,0,0
"675",126,2,2,1135,1315,88,522,3,48,87,0,0,0,1,0,0
"676",-10,2,7,1004,1118,97,606,7,21,-1,0,0,0,0,0,0
"677",-9,11,5,800,900,43,239,3,5,0,0,0,0,0,0,0
"678",-10,7,2,715,1001,128,938,5,16,7,0,0,0,0,0,0
"679",-16,4,1,615,814,75,621,7,11,10,0,0,0,0,0,0
"680",40,8,3,2108,2358,91,616,5,57,-3,0,0,0,1,0,0
"681",-9,1,3,904,1125,109,632,7,12,4,0,0,0,0,0,0
"682",94,8,4,958,1115,65,351,4,33,69,0,0,1,1,0,1
"683",33,7,7,1925,2055,66,369,5,12,40,0,0,0,1,0,0
"684",-21,9,4,1915,2203,161,1215,3,54,-11,0,0,0,0,0,0
"685",11,6,5,1838,2056,46,272,10,9,24,0,0,0,0,0,0
"686",25,6,1,710,1410,216,1825,7,9,33,0,1,0,0,0,0
"687",2,3,4,930,1150,250,1726,6,10,-4,0,0,0,0,0,0
"688",8,6,6,1530,2015,142,1129,2,11,18,0,0,0,0,0,0
"690",38,12,5,1420,1532,56,399,4,6,44,0,0,0,0,0,1
"691",-10,8,5,840,955,53,328,4,8,0,0,0,0,0,0,0
"692",1,3,5,1145,1410,64,528,4,10,8,0,0,0,0,0,0
"693",4,4,4,705,1007,141,1034,4,22,19,0,0,0,0,0,0
"694",-4,9,7,850,1710,298,2454,8,15,-5,0,0,0,0,0,0
"695",-10,6,7,2102,2245,79,508,8,11,-5,0,0,0,0,0,0
"696",25,12,3,2130,2327,102,649,5,12,23,0,0,0,1,0,1
"697",20,7,4,1315,1515,110,717,5,9,16,0,1,0,1,0,1
"698",-19,11,7,1045,1330,77,651,6,12,-9,0,0,0,0,0,0
"699",-16,10,7,1640,1735,27,173,2,13,-3,0,0,0,0,0,0
"700",-4,6,3,1633,1718,87,533,10,12,-8,0,0,0,0,0,0
"701",-8,6,7,1005,1213,106,758,3,15,-4,0,0,0,0,0,0
"702",-5,6,7,900,1000,42,239,5,9,-1,0,0,0,0,0,0
"703",-14,8,3,700,1045,141,1105,3,9,-2,0,0,0,0,0,0
"704",-12,10,3,925,1157,65,490,9,14,-8,0,0,0,0,0,0
"705",5,3,3,815,1318,166,1303,4,13,5,0,0,0,0,0,0
"706",-1,8,7,1212,1315,104,438,6,12,0,0,0,0,0,0,0
"707",-9,3,7,700,810,52,325,5,6,-2,0,0,0,0,0,0
"708",22,5,5,1550,1628,17,74,4,17,22,0,0,0,0,0,1
"709",-18,3,7,1825,2038,79,529,5,36,-5,0,0,0,0,0,0
"710",-9,2,5,1815,2022,101,728,7,16,-6,0,0,0,0,0,0
"712",32,8,7,1037,1102,9,31,3,3,42,0,0,0,0,0,1
"714",0,9,1,700,1015,115,895,5,17,-2,0,0,0,0,0,0
"715",-5,6,7,555,729,79,522,6,11,-7,0,0,0,0,0,0
"716",8,4,1,1105,1505,170,1217,6,11,1,0,0,0,0,0,0
"717",11,6,3,1710,1811,39,150,3,25,5,0,0,0,0,0,0
"718",16,9,4,630,745,73,258,11,12,-5,0,0,0,1,0,0
"719",-15,5,6,1115,1310,82,595,10,16,-8,0,0,0,0,0,0
"720",33,3,3,2035,2230,88,550,9,22,29,0,0,0,1,0,0
"721",18,9,1,1646,1742,33,174,5,15,21,0,0,0,0,0,1
"722",-8,3,6,2000,2046,26,94,6,20,-14,0,0,0,0,0,0
"723",-10,2,2,1659,1815,45,331,4,18,-1,0,0,0,0,0,0
"724",-8,4,4,1535,1619,29,116,3,5,-1,0,0,0,0,0,0
"725",8,7,4,1500,1732,140,933,3,22,-5,0,0,0,0,0,0
"726",-19,10,5,1240,1757,158,1303,14,13,-7,0,0,0,0,0,0
"727",-11,4,5,1415,1710,91,642,3,14,-4,0,0,0,0,0,0
"728",-11,6,3,835,1255,217,1597,5,27,0,0,0,0,0,0,0
"729",-6,7,5,950,1205,112,802,9,10,-2,0,0,0,0,0,0
"730",-8,7,2,745,915,66,481,5,13,-2,0,0,0,0,0,0
"731",9,10,1,950,1147,86,581,3,36,1,0,0,0,0,0,0
"732",-2,4,1,745,1454,217,1916,16,14,0,0,0,0,0,0,0
"733",216,9,5,1730,1905,105,280,3,14,189,0,0,0,1,0,1
"734",18,12,3,735,834,46,191,4,27,0,0,0,0,1,0,0
"735",52,3,7,1445,1659,185,1092,4,20,37,0,1,0,1,0,1
"736",4,11,1,1722,1929,90,529,12,36,-7,0,0,0,0,0,0
"737",16,7,1,2111,2130,77,297,7,14,-3,0,0,0,1,0,0
"738",57,10,3,1245,1437,151,595,15,13,-10,0,0,0,1,0,0
"740",32,5,7,2044,2151,241,1587,6,16,16,0,0,0,1,0,1
"741",5,1,4,1930,2030,39,204,5,10,11,0,0,0,0,0,0
"742",-3,10,5,845,1141,96,680,7,11,-1,0,0,0,0,0,0
"743",-6,1,6,800,900,34,190,8,16,-4,0,0,0,0,0,0
"744",4,8,1,815,1020,103,728,4,15,7,0,0,0,0,0,0
"745",3,7,6,1715,1817,40,253,11,13,1,0,0,0,0,0,0
"747",-20,6,4,1130,1227,35,200,4,7,-9,0,0,0,0,0,0
"748",-7,1,1,1115,1250,71,397,5,12,0,0,0,0,0,0,0
"749",-30,7,4,2152,2314,38,314,9,7,-2,0,0,0,0,0,0
"750",-33,11,2,1645,1849,124,872,7,19,1,0,0,0,0,0,0
"751",-7,4,4,910,1110,163,1103,4,10,-4,0,0,0,0,0,0
"752",41,6,6,845,1157,328,2565,10,39,36,0,1,0,1,0,0
"753",-14,9,6,850,955,44,258,2,7,-2,0,0,0,0,0,0
"754",134,5,7,1325,1846,165,1452,11,10,149,0,0,0,0,0,1
"755",-3,2,1,1545,2357,274,2454,9,11,15,0,0,0,0,0,0
"756",45,9,7,1705,1945,74,569,13,64,-6,0,0,0,1,0,0
"757",3,10,6,950,1215,124,920,4,13,7,0,0,0,0,0,0
"758",-8,6,5,1125,1243,53,223,5,17,-5,0,0,0,0,0,0
"759",-4,7,6,1429,1618,84,590,5,11,5,0,0,0,0,0,0
"760",9,3,3,730,1040,212,1400,6,35,6,0,0,0,0,0,0
"761",-16,6,1,2020,2115,85,577,4,10,0,0,0,0,0,0,0
"763",8,12,5,910,1050,211,1454,4,13,0,0,0,0,0,0,0
"764",0,10,6,645,854,100,644,7,25,-3,0,0,0,0,0,0
"765",14,5,2,1315,1522,113,748,4,26,-2,0,0,0,0,0,0
"766",-7,7,7,600,837,79,483,6,12,-7,0,0,0,0,0,0
"767",-3,3,1,1213,1340,61,445,2,23,-2,0,0,0,0,0,0
"768",46,3,5,1820,1944,66,321,12,17,35,0,1,0,1,0,0
"769",7,4,2,1240,1412,74,258,4,31,-10,0,0,0,0,0,0
"770",-7,1,5,1928,2059,125,777,2,19,-2,0,0,0,0,0,0
"771",-3,5,7,2045,2238,266,1900,12,10,2,0,0,0,0,0,0
"772",10,2,4,1035,1240,88,501,9,32,6,0,0,0,0,0,0
"773",-6,11,2,1836,1955,58,357,4,19,-8,0,0,0,0,0,0
"774",-4,5,4,700,918,54,408,7,24,-11,0,0,0,0,0,0
"775",-17,11,1,1159,1352,84,547,7,10,-5,0,0,0,0,0,0
"776",6,12,2,1643,1733,90,552,3,23,0,0,0,0,0,0,0
"777",41,2,1,2125,2258,62,382,10,55,7,0,1,0,1,0,0
"778",-22,4,1,1334,1625,88,680,5,7,-11,0,0,0,0,0,0
"779",1,1,3,600,805,45,256,5,14,2,0,0,0,0,0,0
"780",-5,8,6,1140,1335,92,723,4,11,3,0,0,0,0,0,0
"781",3,12,2,1330,1425,43,239,2,13,0,0,0,0,0,0,0
"782",-8,7,4,1710,1950,140,1054,6,7,-1,0,0,0,0,0,0
"783",3,2,1,1435,1551,64,386,5,12,-2,0,0,0,0,0,0
"784",-12,5,5,730,955,117,883,5,11,0,0,0,0,0,0,0
"785",-9,3,5,1951,2052,38,238,2,13,-1,0,0,0,0,0,0
"786",10,3,7,1912,2135,287,2217,4,14,28,0,0,0,0,0,0
"787",11,5,3,1750,2026,294,2306,7,34,12,0,0,0,0,0,0
"788",-7,3,6,1436,1538,101,680,5,9,0,0,0,0,0,0,0
"789",64,5,4,1810,1946,117,861,8,19,76,0,0,0,1,0,0
"790",0,9,2,1635,1835,89,600,6,23,2,0,0,0,0,0,0
"791",13,6,4,815,1000,70,426,3,28,17,0,0,0,0,0,0
"792",-21,7,2,2000,2118,40,214,2,23,-8,0,0,0,0,0,0
"793",-11,10,5,1930,2100,57,391,6,24,-8,0,0,0,0,0,0
"794",-10,4,3,720,825,43,236,7,8,-3,0,0,0,0,0,0
"795",0,3,4,610,735,57,404,6,21,1,0,0,0,0,0,0
"796",-8,2,6,1758,1818,56,338,6,11,-1,0,0,0,0,0,0
"797",-15,10,3,630,815,130,957,15,10,-5,0,0,0,0,0,0
